ocrSubjNumR,tocNum,ocrRepNo,id_repno_all,id_hd,tocName,keywordsall
4.1.1.1,4.1.1.1,NACA-RM-L9G15,NACA-RM-L9G15,metadc58279,Wings,aircraft wings pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-L6H28a,NACA-RM-L6H28a,metadc63767,Wings,aircraft wings force characteristics
4.1.1.1,4.1.1.1,NACA-TN-3528,NACA-TN-3528,metadc57661,Wings,aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-E55K07,NACA-RM-E55K07,metadc62030,Wings,boundary layer noise aerodynamics
4.1.1.1,4.1.1.1,NACA-TN-3614,NACA-TN-3614,metadc57855,Wings,aerodynamics flow separation
4.1.1.1,4.1.1.1,NACA-TN-3476,NACA-TN-3476,metadc57721,Wings,spanwise lift distributions aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L51F07,NACA-RM-L51F07,metadc59039,Wings,drag coefficients aerodynamics pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-L8D29,NACA-RM-L8D29,metadc62760,Wings,sweptback wings high-lift devices stall-control devices
4.1.1.1,4.1.1.1,NACA-RM-L51B23,NACA-RM-L51B23,metadc58774,Wings,aerodynamic characteristics aircraft wings Bell X-1
4.1.1.1,4.1.1.1,NACA-RM-L50G31,NACA-RM-L50G31,metadc58586,Wings,aircraft wings M-shaped wings W-shaped wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L50H28,NACA-RM-L50H28,metadc58614,Wings,Bell X-1 aircraft wings pressure coefficients
4.1.1.1,4.1.1.1,NACA-RM-L55L09,NACA-RM-L55L09,metadc62126,Wings,aircraft design swept wings aircraft wings aircraft stability
4.1.1.1,4.1.1.1,NACA-RM-L56C16,NACA-RM-L56C16,metadc62216,Wings,aircraft wings aircraft stability
4.1.1.1,4.1.1.1,NACA-RM-A56C01,NACA-RM-A56C01,metadc62319,Wings,aircraft flaps aircraft wings airfoils
4.1.1.1,4.1.1.1,NACA-RM-H56G13,NACA-RM-H56G13,metadc64164,Wings,aircraft wings pressure distributions Douglas X-3
4.1.1.1,4.1.1.1,NACA-TR-1337,NACA-TR-1337,metadc60744,Wings,aerodynamics measuring tools
4.1.1.1,4.1.1.1,NACA-RM-L56I24,NACA-RM-L56I24,metadc62832,Wings,aerodynamics aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L58E09,NACA-RM-L58E09,metadc64250,Wings,Goodyear Inflatoplane aerodynamics
4.1.1.1,4.1.1.1,NACA-TN-4395,NACA-TN-4395,metadc57259,Wings,flutter characteristics aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L6J01a,NACA-RM-L6J01a,metadc63803,Wings,aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L7D21,NACA-RM-L7D21,metadc58028,Wings,aircraft control aircraft spoilers aircraft stability
4.1.1.1,4.1.1.1,NACA-RM-L8F23,NACA-RM-L8F23,metadc57781,Wings,limit forces airfoils
4.1.1.1,4.1.1.1,NACA-RM-L9J07,NACA-RM-L9J07,metadc58372,Wings,pressure distributions flow characteristics
4.1.1.1,4.1.1.1,NACA-RM-A50A04a,NACA-RM-A50A04a,metadc58383,Wings,aircraft wings airfoils
4.1.1.1,4.1.1.1,NACA-RM-A50B13,NACA-RM-A50B13,metadc58551,Wings,pressure coefficients semispan wings aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-A50H17,NACA-RM-A50H17,metadc58578,Wings,aircraft wings ailerons
4.1.1.1,4.1.1.1,NACA-RM-L50L13,NACA-RM-L50L13,metadc58733,Wings,aircraft wings load distribution
4.1.1.1,4.1.1.1,NACA-RM-L51E02a,NACA-RM-L51E02a,metadc58870,Wings,buffet boundaries aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L51G30,NACA-RM-L51G30,metadc58876,Wings,pressure distributions aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-A52A14a,NACA-RM-A52A14a,metadc59181,Wings,wing-fuselage combinations aircraft control
4.1.1.1,4.1.1.1,NACA-RM-L55I14,NACA-RM-L55I14,metadc61653,Wings,aircraft design aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L51J19,NACA-RM-L51J19,metadc58939,Wings,aerodynamics wing-fuselage combinations theoretical investigations
4.1.1.1,4.1.1.1,NACA-RM-A55J11,NACA-RM-A55J11,metadc61926,Wings,airfoils static pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-H55G07,NACA-RM-H55G07,metadc53093,Wings,Convair XF-92A aerodynamics pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-L50C24,NACA-RM-L50C24,metadc58574,Wings,pressure distributions aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L50H16,NACA-RM-L50H16,metadc58567,Wings,Douglas D-558-II aerodynamics wing-load measurements
4.1.1.1,4.1.1.1,NACA-RM-L50J13,NACA-RM-L50J13,metadc58800,Wings,Douglas D-558-II aerodynamics aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L51C06,NACA-RM-L51C06,metadc58815,Wings,aerodynamics aircraft wings aircraft design
4.1.1.1,4.1.1.1,NACA-RM-L51E14a,NACA-RM-L51E14a,metadc58936,Wings,aircraft load aircraft design
4.1.1.1,4.1.1.1,NACA-RM-L51F05,NACA-RM-L51F05,metadc59025,Wings,wing-fuselage combinations aircraft wings pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-A52A31,NACA-RM-A52A31,metadc59109,Wings,pressure distributions aircraft wings load distributions
4.1.1.1,4.1.1.1,NACA-RM-L51K06,NACA-RM-L51K06,metadc59274,Wings,aerodynamics aircraft design aircraft stability aircraft control
4.1.1.1,4.1.1.1,NACA-RM-L52B27,NACA-RM-L52B27,metadc59222,Wings,aerodynamics wing-fuselage characteristics spanwise loading
4.1.1.1,4.1.1.1,NACA-RM-L52L04,NACA-RM-L52L04,metadc59519,Wings,aircraft stability aircraft control aircraft drag aircraft design
4.1.1.1,4.1.1.1,NACA-RM-A52L04a,NACA-RM-A52L04a,metadc59513,Wings,damping in pitch aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L53F23,NACA-RM-L53F23,metadc59785,Wings,aerodynamics wing-fuselage combinations
4.1.1.1,4.1.1.1,NACA-RM-L54B09,NACA-RM-L54B09,metadc60183,Wings,wing-body combinations body shapes
4.1.1.1,4.1.1.1,NACA-RM-L54B16,NACA-RM-L54B16,metadc60186,Wings,aircraft flexibility sweptback wings
4.1.1.1,4.1.1.1,NACA-RM-A54E12,NACA-RM-A54E12,metadc60469,Wings,aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-H54H06,NACA-RM-H54H06,metadc60684,Wings,Convair XF-92A aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L55B25,NACA-RM-L55B25,metadc61238,Wings,aircraft wings aerodynamics interference
4.1.1.1,4.1.1.1,NACA-RM-L55B02,NACA-RM-L55B02,metadc61157,Wings,Boeing B-47A aircraft wings load analysis
4.1.1.1,4.1.1.1,NACA-RM-L55F27,NACA-RM-L55F27,metadc61598,Wings,aerodynamics delta wings aircraft tails
4.1.1.1,4.1.1.1,NACA-RM-H55G07,NACA-RM-H55G07,metadc61544,Wings,Convair XF-92A aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-A52B19,NACA-RM-A52B19,metadc59186,Wings,aerodynamics aircraft control
4.1.1.1,4.1.1.1,NACA-RM-L51E29,NACA-RM-L51E29,metadc59007,Wings,aircraft design aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L53F12,NACA-RM-L53F12,metadc59632,Wings,split flaps pitching characteristics sweptback wings
4.1.1.1,4.1.1.1,NACA-RM-A55C02,NACA-RM-A55C02,metadc61469,Wings,airfoils aerodynamics aircraft buffeting
4.1.1.1,4.1.1.1,NACA-RM-L55E06,NACA-RM-L55E06,metadc52948,Wings,"facilities, research, and support thermodynamics jet effects"
4.1.1.1,4.1.1.1,NACA-RM-L55E06,NACA-RM-L55E06,metadc61372,Wings,thermodynamics propulsive jet effects
4.1.1.1,4.1.1.1,NACA-TN-3941,NACA-TN-3941,metadc56888,Wings,aerodynamics aircraft wings
4.1.1.1,4.1.1.1,NACA-TN-3956,NACA-TN-3956,metadc56302,Wings,aerodynamics lift and moment responses
4.1.1.1,4.1.1.1,NACA-RM-L52K26,NACA-RM-L52K26,metadc59479,Wings,aerodynamics aircraft wings high-lift devices
4.1.1.1,4.1.1.1,NACA-RM-L9B10,NACA-RM-L9B10,metadc62847,Wings,airplanes wing-fuselage
4.1.1.1,4.1.1.1,NACA-RM-L54E05a,NACA-RM-L54E05a,metadc62524,Wings,propulsive jets aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L50J10,NACA-RM-L50J10,metadc53006,Wings,pressure coefficients aerodynamics Douglas D-558-I
4.1.1.1,4.1.1.1,NACA-RM-L51D24,NACA-RM-L51D24,metadc58906,Wings,pressure distributions sweptback wings
4.1.1.1,4.1.1.1,NACA-RM-L51F12,NACA-RM-L51F12,metadc58883,Wings,D-558-I pressure coefficients aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-L51F08,NACA-RM-L51F08,metadc59048,Wings,sweptback wings flight characteristics
4.1.1.1,4.1.1.1,NACA-RM-A51H15,NACA-RM-A51H15,metadc59038,Wings,wing-body combinations aircraft wings
4.1.1.1,4.1.1.1,NACA-TN-3202,NACA-TN-3202,metadc57183,Wings,oscillating pressures aircraft wings
4.1.1.1,4.1.1.1,NACA-TN-3438,NACA-TN-3438,metadc57846,Wings,oscillating wings kernel functions
4.1.1.1,4.1.1.1,NACA-RM-L8G21,NACA-RM-L8G21,metadc57777,Wings,pressure distributions XS-1
4.1.1.1,4.1.1.1,NACA-RM-A50J09,NACA-RM-A50J09,metadc58629,Wings,airfoils trailing-edge thickness
4.1.1.1,4.1.1.1,NACA-RM-L53G14,NACA-RM-L53G14,metadc59667,Wings,Bell X-1 aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-E8K26,NACA-RM-E8K26,metadc57955,Wings,aircraft wings pressure distributions
4.1.1.1,4.1.1.1,NACA-RM-L52L30,NACA-RM-L52L30,metadc59504,Wings,aircraft wings aerodynamics
4.1.1.1,4.1.1.1,NACA-TN-3120,NACA-TN-3120,metadc57076,Wings,span load distributions supersonic flow theory aircraft wings
4.1.1.1,4.1.1.1,NACA-RM-L9H26,NACA-RM-L9H26,metadc58313,Wings,aircraft flaps tip-control surfaces rolling effectiveness
4.1.1.1,4.1.1.1,NACA-RM-L50H25,NACA-RM-L50H25,metadc58585,Wings,pressure coefficients aerodynamics
4.1.1.1,4.1.1.1,NACA-RM-E50J09,NACA-RM-E50J09,metadc58638,Wings,pressure distributions wing-body combinations
4.1.1.1,4.1.1.1,NACA-RM-L51F25,NACA-RM-L51F25,metadc58931,Wings,Bell X-1 aircraft wings pressure coefficients
4.1.1.1,4.1.1.1,NACA-RM-A51G24,NACA-RM-A51G24,metadc58855,Wings,aerodynamics aircraft wings wing-body combinations
4.1.1.1,4.1.1.1,NACA-RM-L51K15,NACA-RM-L51K15,metadc59855,Wings,aircraft suction porous leading-edge surfaces wing-fuselage combinations
4.1.1.1,4.1.1.1,NACA-RM-L52L31,NACA-RM-L52L31,metadc59749,Wings,aircraft spoilers aircraft control pressure distributions
4.1.1.1,4.1.1.1,NACA-TN-3030,NACA-TN-3030,metadc57009,Wings,aircraft wings load characteristics
4.1.1.1,4.1.1.1,NACA-RM-L52H13,NACA-RM-L52H13,metadc59409,Wings,aircraft controls tip controls
4.1.1.1.1,4.1.1.1.1,NACA-TN-3421,NACA-TN-3421,metadc57675,Steady Loads,rectangular wings supersonic speeds
4.1.1.1.1,4.1.1.1.1,NACA-TN-2898,NACA-TN-2898,metadc57003,Steady Loads,aerodynamics aircraft wings sideslip effects
4.1.1.1.1,4.1.1.1.1,NACA-TN-2643,NACA-TN-2643,metadc56484,Steady Loads,aircraft wings span load distributions
4.1.1.1.1,4.1.1.1.1,NACA-TN-2700,NACA-TN-2700,metadc279660,Steady Loads,aerodynamics wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-2677,NACA-TN-2677,metadc56991,Steady Loads,wing-body combinations aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-A52A10,NACA-RM-A52A10,metadc59163,Steady Loads,loading characteristics aircraft wings section characteristics
4.1.1.1.1,4.1.1.1.1,NACA-TN-2497,NACA-TN-2497,metadc55845,Steady Loads,supersonic wing theory aircraft wings triangular wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A9B17,NACA-RM-A9B17,metadc58297,Steady Loads,triangular wings aircraft design aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A9K02b,NACA-RM-A9K02b,metadc58339,Steady Loads,aircraft wings leading-edge inlets
4.1.1.1.1,4.1.1.1.1,NACA-TN-3472,NACA-TN-3472,metadc57691,Steady Loads,delta wings aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50J26a,NACA-RM-A50J26a,metadc58630,Steady Loads,wind tunnels wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A52B20,NACA-RM-A52B20,metadc59190,Steady Loads,Reynolds number effects semispan wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52C28,NACA-RM-L52C28,metadc59354,Steady Loads,sweptback wings aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52K25,NACA-RM-L52K25,metadc64713,Steady Loads,nacelles aerodynamics aircraft stability
4.1.1.1.1,4.1.1.1.1,NACA-TN-3500,NACA-TN-3500,metadc57484,Steady Loads,aircraft wings span loadings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53C23,NACA-RM-L53C23,metadc59712,Steady Loads,flap-type controls aircraft control
4.1.1.1.1,4.1.1.1.1,NACA-RM-L54A22,NACA-RM-L54A22,metadc60460,Steady Loads,aircraft control flap-type controls
4.1.1.1.1,4.1.1.1.1,NACA-RM-A53L29,NACA-RM-A53L29,metadc60037,Steady Loads,aircraft propellers wing-surface pressures
4.1.1.1.1,4.1.1.1.1,NACA-RM-A54C31,NACA-RM-A54C31,metadc53041,Steady Loads,aircraft stability aircraft control ailerons
4.1.1.1.1,4.1.1.1.1,NACA-RM-H55A11,NACA-RM-H55A11,metadc61204,Steady Loads,Bell X-5 aircraft stability
4.1.1.1.1,4.1.1.1.1,NACA-RM-A51C13,NACA-RM-A51C13,metadc58723,Steady Loads,load distributions aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A52K20,NACA-RM-A52K20,metadc59132,Steady Loads,aircraft wings pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50E09,NACA-RM-A50E09,metadc58485,Steady Loads,compressibility effects wing-nacelle combinations
4.1.1.1.1,4.1.1.1.1,NACA-RM-A53J26,NACA-RM-A53J26,metadc60529,Steady Loads,aircraft design aerodynamics swept wing
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50J24,NACA-RM-A50J24,metadc58841,Steady Loads,pressure distributions aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-3717,NACA-TN-3717,metadc56022,Steady Loads,transonic flow flow characteristics bodies of revolution
4.1.1.1.1,4.1.1.1.1,NACA-RM-L50A23a,NACA-RM-L50A23A,metadc58476,Steady Loads,aircraft wings pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-A9K01,NACA-RM-A9K01,metadc58450,Steady Loads,aircraft wings compressibility effects aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L9K04,NACA-RM-L9K04,metadc58347,Steady Loads,aerodynamics aircraft flaps aircraft control pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-L9A18,NACA-RM-L9A18,metadc58223,Steady Loads,pressure distributions aircraft flaps
4.1.1.1.1,4.1.1.1.1,NACA-RM-L8F16,NACA-RM-L8F16,metadc57728,Steady Loads,sweptback wings aircraft control
4.1.1.1.1,4.1.1.1.1,NACA-RM-L7J03,NACA-RM-L7J03,metadc58176,Steady Loads,aerodynamics pressure distribution
4.1.1.1.1,4.1.1.1.1,NACA-RM-L7D22,NACA-RM-L7D22,metadc58034,Steady Loads,pressure distributions aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L7L12,NACA-RM-L7L12,metadc58227,Steady Loads,Bell XS-1 aerodynamics aircraft control
4.1.1.1.1,4.1.1.1.1,NACA-RM-A51G31,NACA-RM-A51G31,metadc58879,Steady Loads,pressure distributions sweptback wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A8C22,NACA-RM-A8C22,metadc57586,Steady Loads,pressure distributions airfoils
4.1.1.1.1,4.1.1.1.1,NACA-RM-L9C18,NACA-RM-L9C18,metadc58257,Steady Loads,pressure distributions airfoils
4.1.1.1.1,4.1.1.1.1,NACA-RM-L9J05,NACA-RM-L9J05,metadc58335,Steady Loads,supersonic speeds aircraft control pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50E26,NACA-RM-A50E26,metadc58460,Steady Loads,sweptback wings root interference aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L51I25,NACA-RM-L51I25,metadc59057,Steady Loads,Bell X-5 swept wings aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52A22,NACA-RM-L52A22,metadc59088,Steady Loads,calculations tip tanks wing tips
4.1.1.1.1,4.1.1.1.1,NACA-RM-L57E28,NACA-RM-L57E28,metadc63493,Steady Loads,Boeing B-47A load measurements
4.1.1.1.1,4.1.1.1.1,NACA-RM-L57J15,NACA-RM-L57J15,metadc64473,Steady Loads,aerodynamics boundary layer control
4.1.1.1.1,4.1.1.1.1,NACA-TN-4069,NACA-TN-4069,metadc56851,Steady Loads,aerodynamics aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-4146,NACA-TN-4146,metadc56709,Steady Loads,wing panels aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L58B05,NACA-RM-L58B05,metadc64128,Steady Loads,aerodynamics pressure distributions aircraft spoilers
4.1.1.1.1,4.1.1.1.1,NACA-RM-A8F22,NACA-RM-A8F22,metadc57778,Steady Loads,airfoils pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-L51H13,NACA-RM-L51H13,metadc59020,Steady Loads,aerodynamics aircraft control pressure distribution sweptback wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L51K26,NACA-RM-L51K26,metadc59930,Steady Loads,aerodynamics force measurements aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A52D22,NACA-RM-A52D22,metadc59311,Steady Loads,pressure distributions aircraft wings twisted and cambered wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A53B16,NACA-RM-A53B16,metadc59774,Steady Loads,load characteristics aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53H17,NACA-RM-L53H17,metadc59744,Steady Loads,ogive-cylinder nacelle nacelles aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53L17,NACA-RM-L53L17,metadc59959,Steady Loads,aerodynamics aircraft control pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53L18,NACA-RM-L53L18,metadc59942,Steady Loads,aerodynamics pressure distributions Bell X-1
4.1.1.1.1,4.1.1.1.1,NACA-RM-L54A21,NACA-RM-L54A21,metadc64843,Steady Loads,aircraft stores aerodynamics loading characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L54E25,NACA-RM-L54E25,metadc60096,Steady Loads,aircraft control tip controls pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-H54L27,NACA-RM-H54L27,metadc61517,Steady Loads,D-558-II aerodynamics wing loading
4.1.1.1.1,4.1.1.1.1,NACA-RM-L54L28,NACA-RM-L54L28,metadc61051,Steady Loads,aerodynamics wing-body combinations sweptback wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55I16,NACA-RM-L55I16,metadc61675,Steady Loads,pressure distributions loading characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55H26,NACA-RM-L55H26,metadc61546,Steady Loads,body indentation wing-body combinations aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55I29,NACA-RM-L55I29,metadc61768,Steady Loads,aircraft control pressure distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55J20,NACA-RM-L55J20,metadc61948,Steady Loads,load characteristics body indentations
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55L12,NACA-RM-L55L12,metadc62134,Steady Loads,aerodynamics pressure distributions aircraft spoilers
4.1.1.1.1,4.1.1.1.1,NACA-RM-A56B27,NACA-RM-A56B27,metadc62284,Steady Loads,aerodynamics aircraft control trailing-edge flaps
4.1.1.1.1,4.1.1.1.1,NACA-RM-A56D23,NACA-RM-A56D23,metadc62838,Steady Loads,aerodynamics aircraft design area suction
4.1.1.1.1,4.1.1.1.1,NACA-RM-A56F01,NACA-RM-A56F01,metadc62811,Steady Loads,flaps swept wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-3128,NACA-TN-3128,metadc57109,Steady Loads,pressure distributions wing-body interference aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-TN-3162,NACA-TN-3162,metadc57054,Steady Loads,airfoils lift characteristics drag characteristics
4.1.1.1.1,4.1.1.1.1,NACA-TN-3046,NACA-TN-3046,metadc56736,Steady Loads,sideslip effects sweptback wings aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-TN-3040,NACA-TN-3040,metadc56721,Steady Loads,aircraft wings aircraft control aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-TN-3036,NACA-TN-3036,metadc56712,Steady Loads,pressure characteristics aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A53A14,NACA-RM-A53A14,metadc59537,Steady Loads,wing-fuselage combinations aircraft wings aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-TN-2700,NACA-TN-2700,metadc279660,Steady Loads,aerodynamics wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-4233,NACA-TN-4233,metadc57271,Steady Loads,transonic slender-body theory aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-E52J08,NACA-RM-E52J08,metadc59462,Steady Loads,missiles nacelle engines
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50D07,NACA-RM-A50D07,metadc58501,Steady Loads,X-3 pressure distributions boundary layer distributions
4.1.1.1.1,4.1.1.1.1,NACA-RM-L8A05a,NACA-RM-L8A05a,metadc57551,Steady Loads,Bell XS-1 accelerated testing flight characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-A9C16,NACA-RM-A9C16,metadc58245,Steady Loads,aircraft wings aircraft loadings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50A23,NACA-RM-A50A23,metadc58464,Steady Loads,aerodynamics sweptback wings aircraft design twisted and cambered wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50I14,NACA-RM-A50I14,metadc58676,Steady Loads,aerodynamics aircraft design sweptback wings tip thickness
4.1.1.1.1,4.1.1.1.1,NACA-RM-A50J17,NACA-RM-A50J17,metadc58807,Steady Loads,pressure distributions aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L51H06,NACA-RM-L51H06,metadc58969,Steady Loads,aerodynamics characteristics airfoils
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52F11,NACA-RM-L52F11,metadc59276,Steady Loads,pressure distributions wing-fuselage combinations
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52G17,NACA-RM-L52G17,metadc59310,Steady Loads,aircraft wings lift characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52K04,NACA-RM-L52K04,metadc59443,Steady Loads,aerodynamics sweptback wings aircraft design
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53F22,NACA-RM-L53F22,metadc59738,Steady Loads,aerodynamics aircraft wings drag characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53H24,NACA-RM-L53H24,metadc59709,Steady Loads,aerodynamics sweptback wings aircraft control wing fences leading-edge notches
4.1.1.1.1,4.1.1.1.1,NACA-RM-L53I08,NACA-RM-L53I08,metadc59872,Steady Loads,aerodynamics wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-L54F08,NACA-RM-L54F08,metadc60410,Steady Loads,pressure distributions aircraft spoilers spoiler-aileron configurations aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-L52J21,NACA-RM-L52J21,metadc59566,Steady Loads,aircraft wings aerodynamics
4.1.1.1.1,4.1.1.1.1,NACA-RM-H55D12,NACA-RM-H55D12,metadc61227,Steady Loads,Convair XF-92A aircraft wings wing loading
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55E12,NACA-RM-L55E12,metadc61520,Steady Loads,aircraft control control loads
4.1.1.1.1,4.1.1.1.1,NACA-RM-A55C23,NACA-RM-A55C23,metadc64506,Steady Loads,aerodynamics aircraft wings
4.1.1.1.1,4.1.1.1.1,NACA-RM-A55D07,NACA-RM-A55D07,metadc61424,Steady Loads,aircraft wings aircraft flaps
4.1.1.1.1,4.1.1.1.1,NACA-RM-L55F02,NACA-RM-L55F02,metadc61390,Steady Loads,aerodynamics sweptback wings
4.1.1.1.1,4.1.1.1.1,NACA-TN-3717,NACA-TN-3717,metadc56022,Steady Loads,transonic flow flow characteristics bodies of revolution
4.1.1.1.1,4.1.1.1.1,NACA-TN-3797,NACA-TN-3797,metadc56044,Steady Loads,airfoils lift characteristics pitching-moment characteristics
4.1.1.1.1,4.1.1.1.1,NACA-RM-A55C08,NACA-RM-A55C08,metadc61415,Steady Loads,airfoils aerodynamic loading sweptback wings
4.1.1.1.2,4.1.1.1.2,NACA-RM-L51I05,NACA-RM-L51I05,metadc59133,Maneuvering,aircraft formations F2H aircraft loads
4.1.1.1.2,4.1.1.1.2,NACA-RM-L51K30,NACA-RM-L51K30,metadc59912,Maneuvering,F-86A aircraft control aircraft maneuvers
4.1.1.1.2,4.1.1.1.2,NACA-RM-L53E04,NACA-RM-L53E04,metadc59591,Maneuvering,measurements X-1 airplane
