title,creatorsall,year,pp,id_hd,id_casi,id_repno,y,x,keywordsall,id_repno_all
Effect of Reduction in Thickness From 6 to 2 Percent and Removal of the Pointed Tips on the Subsonic Static Longitudinal Stability Characteristics of a 60-Degree Triangular Wing in Combination With a Fuselage,"Palmer, William E.",1953,44,metadc59786,19930087808,NACA-RM-L53F24,1953.3588351031485,0.5765974115760164,aerodynamics aircraft wings,NACA-RM-L53F24
Effect of Reduced Stator-Blade Trailing-Edge Thickness on Over-All Performance of a Transonic Turbine,"Whitney, Warren J. and Stewart, Warner L. and Wong, Robert Y.",1955,14,metadc62128,19930089089,NACA-RM-E55H17,1955.1677551912608,0.6054390330886591,aircraft turbines turbine losses aircraft design,NACA-RM-E55H17
Effect of Several Modifications to Center Body and Cowling on Supercritical Performance of a Supersonic Inlet at Mach Number of 2.02,"Trimpi, Robert L. and Cohen, Nathaniel B.",1955,39,metadc61217,19930088638,NACA-RM-L55C16,1955.9226849032395,0.635738191182512,aerodynamics aircraft modifications aircraft control,NACA-RM-L55C16
Effect of Section Thickness and Trailing-Edge Radius on the Performance of NACA 65-Series Compressor Blades in Cascade at Low Speeds,"Herrig, L. Joseph and Emery, James C. and Erwin, John R.",1951,66,metadc59078,19930086925,NACA-RM-L51J16,1951.648159733091,0.8356333815216416,airfoils aircraft control aerodynamics,NACA-RM-L51J16
Effect of Spike-Tip and Cowl-Lip Blunting on Inlet Performance of a Mach 3.0 External-Compression Inlet,"Cubbison, R. W. and Samanich, N. E.",1958,19,metadc64349,19930090195,NACA-RM-E58G02a,1958.5385378738213,0.14317780533965252,aerodynamics drag coefficients blunting,NACA-RM-E58G02a
Effect of the Proximity of the Ground on the Stability and Control Characteristics of a Vertically Rising Airplane Model in the Hovering Condition,"Smith, Charles C., Jr. and Lovell, Powell M., Jr. and Bates, William R.",1951,16,metadc58957,19930086777,NACA-RM-L51G05,1951.8301848366036,0.018827052275764533,aircraft stability aircraft control vertically rising airplanes,NACA-RM-L51G05
The Effect of Trailing-Edge Bluntness on the Performance of a Small-Scale Supersonic Propeller at Forward Mach Numbers to 0.92,"Demele, Fred A. and Kolbe, Carl D.",1956,66,metadc61915,19930089002,NACA-RM-A55J12,1956.029255524835,0.7031824482707338,aircraft propellers aircraft power blunt trailing edge propellers,NACA-RM-A55J12
Annual Report of the National Advisory Committee for Aeronautics (26th). Administrative Report Including Technical Report Nos. 681 to 703,,1941,29,metadc66340,19930091757,NACA-AR-26,1941.0038378387371,0.4208589327781962,annual reports aeronautics (general),NACA-AR-26
Effects of Compressibility at Mach Numbers Up to 0.8 on Internal-Flow Characteristics of a Cowling-Spinner Combination Equipped With an Eight-Blade Dual-Rotation Propeller,"Bingham, Gene J. and Keith, Arvid L., Jr.",1953,39,metadc59700,19930087701,NACA-RM-L53E12,1953.4467860021787,0.5550347738842482,aerodynamics compressibility aircraft propellers,NACA-RM-L53E12
Effects of Boundary-Layer Separation on Normal Force and Center of Pressure of a Cone-Cylinder Model With a Large Base Flare at Mach Numbers From 3.00 to 6.28,"Dennis, David H. and Syvertson, Clarence A.",1955,14,metadc61947,19930089015,NACA-RM-A55H09,1955.4654721480129,0.8525581989329809,aircraft design flow separation,NACA-RM-A55H09
Effects of Chord Discontinuities and Chordwise Fences on Low-Speed Static Longitudinal Stability of an Airplane Model Having a 35 Degree Sweptback Wing,"Jaquet, Byron M.",1952,54,metadc59309,19930087196,NACA-RM-L52C25,1952.2449189979193,0.41786924122837543,aerodynamics sweptback wings chordwise fences,NACA-RM-L52C25
The Effects of Camber and Leading-Edge-Flap Deflection on the Pressure Pulsations on Thin Rigid Airfoils at Transonic Speeds,"Humphreys, Milton D. and Kent, John D.",1952,26,metadc59330,19930087227,NACA-RM-L52G22,1952.3716779095937,0.2409659595834649,aerodynamics NACA 64A006 airfoils pressure pulsations,NACA-RM-L52G22
Effects of Combining Auxiliary Bleed With Ejector Pumping on the Power Requirements and Test-Section Flow of an 8-Inch by 8-Inch Slotted Tunnel,"Little, B. H., Jr. and Cubbage, James M., Jr.",1955,44,metadc61357,19930088721,NACA-RM-L55E25,1955.7033478198246,0.8070114577415597,wind tunnel testing slotted tunnels ejector pumping auxiliary bleed,NACA-RM-L55E25
"Effects of Canopy, Revised Vertical Tail, and a Yaw-Damper Vane on the Aerodynamic Characteristics of a 1/16-Scale Model of the Douglas D-558-II Research Airplane at a Mach Number of 2.01","Robinson, Ross B.",1954,29,metadc60649,19930088329,NACA-RM-L54F25,1954.7826581945196,0.297126873569707,Douglas D-558-II aerodynamics aircraft design,NACA-RM-L54F25
The Effects of Changes in Aspect Ratio and Tail Height on the Longitudinal Stability Characteristics at High Subsonic Speeds of a Model With a Wing Having 32.6 Degree Sweepback,"Alford, William J., Jr. and Pasteur, Thomas B., Jr.",1954,61,metadc60206,19930088129,NACA-RM-L53L09,1954.9236398271032,0.7006063322895708,aerodynamics sweptback wings tail dimensions,NACA-RM-L53L09
Effects of Control Profile on the Oscillating Hinge-Moment and Flutter Characteristics of a Flap-Type Control at Transonic Speeds,"Moseley, William C., Jr. and Price, George W., Jr.",1957,40,metadc63494,19930089734,NACA-RM-L57E27,1957.6380357443038,0.22490095980929692,aerodynamics hinge-moment characteristics flutter characteristics,NACA-RM-L57E27
Effects of Fuel Temperature and Fuel Distribution on the Combustion Efficiency of a 16-Inch Ram-Jet Engine at a Simulated Mach Number of 2.9,"Dangle, E. E. and Cervenka, A. J. and Bahr, D. W.",1953,27,metadc59505,19930087448,NACA-RM-E52J14,1953.8424976423323,0.6030238533265451,thermodynamics aircraft fuel fuel-air ratio,NACA-RM-E52J14
Effects of External Store-Pylon Configuration and Position on the Aerodynamic Characteristics of a 45 Degree Swept Wing-Fuselage Combination at a Mach Number of 1.61,"Morris, Odell A.",1958,52,metadc64083,19930090051,NACA-RM-L58C13,1958.3593219136867,0.7909584958657728,wing-fuselage-store-pylon combinations aircraft stores aerodynamics,NACA-RM-L58C13
Annual Report of the National Advisory Committee for Aeronautics (25th). Administrative Report Including Technical Report Nos. 645 to 680,,1940,47,metadc66339,19930091756,NACA-AR-25,1940.723860962734,0.4596656091579816,annual reports aeronautics (general),NACA-AR-25
The Effects of an Inverse-Taper Leading-Edge Flap on the Aerodynamic Characteristics in Pitch of a Wing-Body Combination Having an Aspect Ratio of 3 to 45 Degrees of Sweepback at Mach Numbers to 0.92,"Demele, Fred A. and Powell, K. Harmon",1958,57,metadc57450,19930085266,NACA-TN-4366,1958.4621999464448,0.08499147465579315,drag characteristics aerodynamics aircraft flaps,NACA-TN-4366
Effects of Auxiliary and Ejector Pumping on the Mach Number Attainable in a 4 1/2- by 4 1/2-Inch Slotted Tunnel at Low Pressure Ratios,"Dennard, John S. and Little, Barney H., Jr.",1954,29,metadc59910,19930087960,NACA-RM-L53K19,1954.71648896458,0.48592682619797045,wind tunnel testing aerodynamics slotted tunnels,NACA-RM-L53K19
Effects of Nose Shape and Spray Control Strips on Emergence and Planing Spray of Hydro-Ski Models,"McGehee, John R.",1958,28,metadc57202,19930085150,NACA-TN-4294,1958.376395108359,0.958266178282819,hydro-skis hydrodynamics emergence spray,NACA-TN-4294
Effects of Leading-Edge Slat and Trailing-Edge Split Flap on the Aerodynamic Characteristics of a Wing-Fuselage Combination Having a Nearly Triangular Wing of Aspect Ratio 2.9 at Mach Numbers From 0.60 to 0.92,"Demele, Fred A.",1958,66,metadc64545,19930090339,NACA-RM-A57H19,1958.661418825593,0.1961547493176743,aircraft slats aircraft flaps aerodynamics,NACA-RM-A57H19
Annual Report of the National Advisory Committee for Aeronautics (7th). Administrative Report Including Technical Reports Nos. 111 to 132,,1923,58,metadc65761,19930091174,NACA-AR-7,1923.9611424182474,0.8773424893114783,annual reports aeronautics (general),NACA-AR-7
Annual Report of the National Advisory Committee for Aeronautics (9th). Administrative Report Including Technical Reports Nos. 159 to 185,,1924,1,metadc65810,19930091224,NACA-AR-9,1924.5078744386665,0.07232522376703643,annual reports aeronautics (general),NACA-AR-9
Annual Report of the National Advisory Committee for Aeronautics (8th). Administrative Report Including Technical Reports Nos. 133 to 158,,1923,52,metadc65784,19930091197,NACA-AR-8,1923.0699019754215,0.6800985057049961,annual reports aeronautics (general),NACA-AR-8
Experimental Flutter Results for Cantilever-Wing Models at Mach Numbers Up to 3.0,"Tuovila, W. J. and McCarty, John Locke",1955,13,metadc61470,19930088792,NACA-RM-L55E11,1955.0582678986427,0.9811156596271153,flutter characteristics aircraft wings,NACA-RM-L55E11
Experimental Evaluation of Gaseous Hydrocarbon Fuel in a 16-Inch-Diameter Ram-Jet Engine,"Dangle, E. E. and Kerslake, William R.",1956,34,metadc61710,19930088925,NACA-RM-E55J18,1956.232904514723,0.5364281156029194,ramjet engines combustion efficiency,NACA-RM-E55J18
The Effect of Entrance Mach Number and Lip Shape on the Subsonic Characteristics of a Scoop-Type-Air-Induction System for a Supersonic Airplane,"Holzhauser, Curt A.",1952,39,metadc58938,19930086751,NACA-RM-A51J19a,1952.1596951763709,0.7770218692889271,air induction systems ram recovery ratio aerodynamics,NACA-RM-A51J19a
Dynamic Stability and Control Characteristics of a Ducted-Fan Model in Hovering Flight,"Kirby, Robert H.",1954,16,metadc60385,19930088196,NACA-RM-L54C18,1954.9159664003018,0.9788150718370634,aircraft stability aircraft control jet vertically rising airplanes,NACA-RM-L54C18
"Effect of Compression Ratio, Pressure, Temperature, and Humidity on Power","Dickinson, H. C. and James, W. S. and Anderson, G. V. and Brinkerhoff, V. W.",1919,32,metadc65664,19930091074,NACA-TR-45,1919.6321579400908,0.07495128203732115,aircraft power compression ratio supercharging,NACA-TR-45
The Effect of Boundary-Layer Control by Suction and Several High-Lift Devices on the Longitudinal Aerodynamic Characteristics of a 47.5 Degree Sweptback Wing-Fuselage Combination,"Pasamanick, Jerome and Proterra, Anthony J.",1948,44,metadc57685,19930085410,NACA-RM-L8E18,1948.3750093308236,0.24368282032514432,aerodynamics aircraft design boundary-layer control,NACA-RM-L8E18
The Effect of External Stiffening Ribs on the Rolling Power of Ailerons on a Swept Wing,"Stephens, Emily W.",1956,15,metadc62521,19930089269,NACA-RM-L56D19,1956.5581779568763,0.10023444375730173,aerodynamics external ribs aircraft design,NACA-RM-L56D19
Effect of Fuel-Air Ratio Concentration in Combustion Zone on Combustion Performance of a 16-Inch Ram-Jet Engine,"Cervenka, A. J. and Bahr, D. W. and Dangle, E. E.",1953,24,metadc59741,19930087755,NACA-RM-E53B19,1953.8670261653567,0.8035791094837181,fuel-air ratio combustion performance aircraft engines,NACA-RM-E53B19
Effect of Formation Position on Load Factors Obtained on F2H Airplanes,"Huss, Carl R. and Hamer, Harold A.",1951,15,metadc59133,19930086987,NACA-RM-L51I05,1951.4613002090266,0.8349955875568716,aircraft formations F2H aircraft loads,NACA-RM-L51I05
Effect of Frequency of Sideslipping Motion on the Lateral Stability Derivatives of a Typical Delta-Wing Airplane,"Lichtenstein, Jacob H. and Williams, James L.",1957,46,metadc63475,19930089727,NACA-RM-L57F07,1957.2835507893874,0.888513175374551,aircraft stability sideslip aircraft design aerodynamics,NACA-RM-L57F07
Effect of Fuselage Interference on the Damping in Roll of Delta Wings of Aspect Ratio 4 in the Mach Number Range Between 0.6 and 1.6 as Determined With Rocket Propelled Vehicles,"Bland, William M., Jr.",1952,13,metadc59225,19930087096,NACA-RM-L52E13,1952.592127230133,0.04280530955018291,aerodynamics aircraft control damping in roll,NACA-RM-L52E13
Effect of Fuel Injector Location and Mixture Control on Performance of a 16-Inch Ram-Jet Can-Type Combustor,"Cervenka, A. J. and Perchonok, Eugene and Dangle, E. E.",1953,33,metadc59635,19930087621,NACA-RM-E53F15,1953.4294519141395,0.3423495268253276,connected-pipe testing aircraft combustors fuel-air ratios,NACA-RM-E53F15
Effect of Full-Span Trailing-Edge Elevons on the Transonic Longitudinal Aerodynamic Characteristics of a Wing-Body Combination Having a 3-Percent-Thick Triangular Wing With 60 Degree Leading-Edge Sweep,"Critzos, Chris C. and Foss, Willard E., Jr.",1957,29,metadc63524,19930089746,NACA-RM-L57G03,1957.3660808259306,0.23418821706883408,aerodynamics aircraft stability aircraft control,NACA-RM-L57G03
Effect of Fuel-Air Distribution on Performance of a 16-Inch Ram-Jet Engine,"Cervenka, A. J. and Dangle, E. E.",1952,25,metadc59217,19930087086,NACA-RM-E52D08,1952.3563113334703,0.7377625793583147,ram-jet engines fuel combustion,NACA-RM-E52D08
Determination and Use of the Local Recovery Factor for Calculating the Effectiveness Gas Temperature for Turbine Blades,"Esgar, Jack B. and Lea, Alfred L.",1951,30,metadc58991,19930086815,NACA-RM-E51G10,1951.2547185433523,0.8332636217177325,turbine blades recovery factors,NACA-RM-E51G10
Determination of Longitudinal Stability in Supersonic Accelerated Maneuvers for the Douglas D-558-II Research Airplane,"Ankenbruck, Herman O.",1954,29,metadc59903,19930087952,NACA-RM-L53J20,1954.6185283282402,0.7437618707870858,Douglas D-558-II aircraft stability supersonic flight,NACA-RM-L53J20
Determination of the Structural Damping Coefficients of Six Full-Scale Helicopter Rotor Blades of Different Materials and Methods of Construction,"Gibson, Frederick W.",1956,19,metadc56286,19930084677,NACA-TN-3862,1956.1145799913622,0.2501291744552424,helicopters rotor blades,NACA-TN-3862
Determination of Turning Characteristics of an Airship by Means of a Camera Obscura,"Crowley, J. W., Jr. and Freeman, R. G.",1925,481,metadc65859,19930091274,NACA-TR-208,1925.7871095276387,0.04035991789483517,aircraft control airships,NACA-TR-208
Differential Pressures on a Pitot-Venturi and a Pitot-Static Nozzle Over 360 Degrees Pitch and Yaw,"Bear, R. M.",1928,221,metadc65917,19930091332,NACA-TR-264,1928.7269578259425,0.12173913401001557,aircraft nozzles measuring tools pitot tubes,NACA-TR-264
Development of Air Speed Nozzles,"Zahm, A. F.",1920,322,metadc65651,19930091061,NACA-TR-31,1920.3173926858426,0.49422375440445165,air speed nozzles pitot-venturi nozzles double-throat air speed nozzles,NACA-TR-31
Downwash and Dynamic Pressure at the Horizontal Tail of a Six-Engine Pusher-Propelled Airplane,"Furlong, G. Chester",1948,63,metadc57773,19930085460,NACA-RM-L8F21,1948.184816898078,0.0722911675284229,aerodynamics downwash dynamic-pressure ratios,NACA-RM-L8F21
Downwash Behind a Triangular Wing of Aspect Ratio 3 - Transonic Bump Method,"Axelson, John A.",1953,37,metadc59879,19930087922,NACA-RM-A53I23,1953.4899026151986,0.5483594104301494,aircraft wings aerodynamics triangular wings,NACA-RM-A53I23
"Division of Load Among the Wing, Fuselage, and Tail of Aircraft","Mayer, John P. and Gillis, Clarence L.",1951,14,metadc58936,19930086749,NACA-RM-L51E14a,1951.3411201759106,0.7151550874505737,aircraft load aircraft design,NACA-RM-L51E14a
Drag and Heat Transfer on a Parabolic Body of Revolution (NACA RM-10) in Free Flight to Mach Number 2 With Both Constant and Varying Reynolds Number and Heating Effects on Turbulent Skin Friction,"Maloney, Joseph P.",1954,34,metadc60790,19930088393,NACA-RM-L54D06,1954.7285541923495,0.7980212206849261,aerodynamics drag coefficients thermodynamics,NACA-RM-L54D06
Drag Investigation of a Swept-Wing Fighter-Airplane Model Incorporating Two Drag-Rise-Reducing Fuselage Revisions,"Whitcomb, Charles F. and Lee, Edwin E., Jr.",1955,28,metadc61352,19930088718,NACA-RM-L55E24,1955.0682299717523,0.5649201767196418,aerodynamics drag characteristics aircraft design,NACA-RM-L55E24
Drag Measurements at Low Lift of a Four-Nacelle Airplane Configuration Having a Longitudinal Distribution of Cross-Sectional Area Conducive to Low Transonic Drag Rise,"Hopko, Russell N. and Piland, Robert O. and Hall, James R.",1953,17,metadc59678,19930087675,NACA-RM-L53E29,1953.907688811383,0.5402199768483822,aerodynamics transonic area rule aircraft design,NACA-RM-L53E29
"Drag Measurements on a 1/6-Scale, Finless, Sting-Mounted NACA RM-10 Missile in Flight at Mach Numbers From 1.1 to 4.04 Showing Some Reynolds Number and Heating Effects","Piland, Robert O.",1954,20,metadc64972,19930090585,NACA-RM-L54H09,1954.6408873322355,0.9043541444238207,NACA RM-10 aerodynamics missile design,NACA-RM-L54H09
