title,creator,year,pp,id_hd,id_casi,id_repno,y,x,keywordsall,id_repno_all
Effect of variation of chord and span of ailerons on hinge moments at several angles of pitch,"Monish, B. H.",1930,137,metadc66027,19930091443,NACA-TR-370,1930.1857166107648,0.24247972592678335,ailerons aircraft wings,NACA-TR-370
The effect of valve timing upon the performance of a supercharged engine at altitude and an unsupercharged engine at sea level,"Schey, Oscar W.",1931,15,metadc66048,19930091464,NACA-TR-390,1931.4545174911111,0.5124194246181748,aircraft engines valve timing,NACA-TR-390
An evaluation of the effects of flexibility on wing strains in rough air for a large swept-wing airplane by means of experimentally determined frequency-response functions with an assessment of random-process techniques employed,"Coleman, Thomas L.",1958,74,metadc57170,19930085137,NACA-TN-4291,1958.6946691179016,0.6979287721947018,swept-wing bombers aircraft wings aircraft turbulence,NACA-TN-4291
Expected numbers of maxima and minima of a stationary random process with non-Gaussian frequency distribution,"Diederich, Franklin W.",1957,21,metadc56331,19930084697,NACA-TN-3960,1957.1907211589348,0.974396536427044,frequency distributions equations,NACA-TN-3960
Experimental and calculated histories of vaporizing fuel drops,"Priem, R. J.",1957,66,metadc56389,19930084723,NACA-TN-3988,1957.554936640674,0.5432585389681429,fuel vaporization aircraft fuel,NACA-TN-3988
An evaluation of turbojet engine thrust control by exhaust-nozzle-area modulation and compressor-inlet throttling,"Harp, James L., Jr.",1954,18,metadc60577,19930088282,NACA-RM-E54F21,1954.5904186293396,0.9523060133651317,aircraft power thrust control,NACA-RM-E54F21
Experimental and analytical investigation of an acceleration regulating control for a turbojet engine,"Stiglic, Paul M.",1956,48,metadc62379,19930089207,NACA-RM-E56C07,1956.3068716010803,0.8729148146755533,aircraft fuel turbojet engines acceleration controls,NACA-RM-E56C07
A simplified method for evaluating jet-propulsion-system components in terms of airplane performance,"Weber, Richard J.",1956,58,metadc64385,19930090213,NACA-RM-E56J26,1956.016310097772,0.78739118466117,aircraft engines engine components,NACA-RM-E56J26
"Summary of the lift, drag, and stability of 1/10-scale rocket-boosted models of the McDonnell XF3H-1 airplane for a Mach number range of 0.6 to 1.4 as affected by the operation of extensible rocket racks : TED No. NACA DE 351","Crabill, Norman L.",1954,38,metadc60232,19930088140,NACA-RM-SL54A18,1954.5836477465912,0.43595588346912373,McDonnell XF3H-1 aerodynamics extensible rocket racks,NACA-RM-SL54A18
Free-flight measurements of the zero-lift drag of several wings at Mach numbers from 1.4 to 3.8,"Jackson, H. Herbert",1956,27,metadc62180,19930089113,NACA-RM-L56C13,1956.9976146374902,0.48521652780946767,aircraft wings aircraft drag,NACA-RM-L56C13
Design and experimental evaluation of a light-weight turbine-wheel assembly,"Morgan, W. C.",1957,25,metadc57376,19930085228,NACA-TN-4023,1957.7685966532092,0.6586649783990693,turbine-wheel assemblies aircraft turbines,NACA-TN-4023
Effect of variation of chord and span of ailerons on rolling and yawing moments in level flight,"Heald, R. H.",1928,383,metadc65952,19930091367,NACA-TR-298,1928.861365739986,0.248284099079228,rolling moments yawing moments airfoils,NACA-TR-298
The effect of various aerodynamic balances on the low-speed lateral-control and hinge-moment characteristics of a 0.20-chord partial-span outboard aileron on a wing with leading edge swept back 51.3 degrees,"Hammond, Alexander D.",1952,42,metadc59342,19930087239,NACA-RM-L52G03,1952.20991345522,0.5518636838082186,aircraft control aerodynamics,NACA-RM-L52G03
Effects of leading-edge chord extensions and an all-movable horizontal tail on the aerodynamic characteristics of a wing-body combination employing a triangular wing of aspect ratio 3 mounted in a high position at subsonic and supersonic speeds,"Wetzel, Benton E.",1954,35,metadc60550,19930088269,NACA-RM-A53J14a,1954.9557072252162,0.4892302323407246,aerodynamics chord extensions aircraft control,NACA-RM-A53J14a
Effects of increasing Reynolds number from 2 x 10(exp 6) to 6 x 10(exp 6) on the aerodynamic characteristics at transonic speeds of a 45 degree swept wing with 6 degree leading-edge droop,"Schmeer, James W.",1955,22,metadc61152,19930088592,NACA-RM-L54L10,1955.2843831862012,0.6241124739322118,swept wings aircraft wings airfoils,NACA-RM-L54L10
Effects of modifications to a control surface on a 6-percent-thick unswept wing on the transonic control-surface flutter derivatives,"Wyss, John A.",1958,61,metadc64119,19930090072,NACA-RM-A58B04,1958.505623797506,0.26282726110197807,flutter characteristics aircraft control aircraft design,NACA-RM-A58B04
Effectiveness of boundary-layer removal near throat of ramp-type side inlet at free-stream Mach number of 2.0,"Obery, Leonard J.",1954,16,metadc60947,19930088484,NACA-RM-E54I14,1954.0682640549603,0.3631541512830675,aircraft inlets boundary layer removal,NACA-RM-E54I14
Effects of internal configuration on afterburner shell temperatures,"Conrad, E. William",1952,37,metadc58961,19930086781,NACA-RM-E51I07,1952.2540362896318,0.42463912908449364,aircraft cooling shell temperatures cooling liners,NACA-RM-E51I07
Effect on the low-speed aerodynamic characteristics of a 49 degree sweptback wing having an aspect ratio of 3.78 of blowing air over the trailing-edge flap and aileron,"Whittle, Edward F., Jr.",1954,51,metadc60322,19930088177,NACA-RM-L54C05,1954.6716021199265,0.6167015227256343,aerodynamics ailerons,NACA-RM-L54C05
The effects of nacelles and of extended split flaps on the longitudinal characteristics of a wing-fuselage-tail combination having a wing with 40 degrees of sweepback and an aspect ratio of 10,"Tinling, Bruce E.",1953,47,metadc59746,19930087761,NACA-RM-A53D06,1953.7175859744646,0.6811039000608063,aircraft nacelles aircraft flaps aerodynamics,NACA-RM-A53D06
Effect of fuel nozzle protrusion on transient and steady-state turbojet combustor performance,"McCafferty, Richard J.",1955,28,metadc60884,19930088454,NACA-RM-E54K08,1955.524399035252,0.9684509583074867,aircraft combustors turbojet engines,NACA-RM-E54K08
The effect of rate of change of angle of attack on the maximum lift coefficient of a pursuit airplane,"Gadeberg, Burnett L.",1949,19,metadc57769,19930085457,NACA-RM-A8I30,1949.6146572906478,0.4755771822536321,pursuit airplanes angles of attack,NACA-RM-A8I30
The effect of nacelle-propeller diameter ratio on body interference and on propeller and cooling characteristics,"McHugh, James G.",1939,727,metadc66338,19930091755,NACA-TR-680,1939.3557179422137,0.7228124725308613,nacelle-propeller combinations propeller characteristics,NACA-TR-680
"Effect of fuel-air ratio, inlet temperature, and exhaust pressure on detonation","Taylor, E. S.",1939,423,metadc66359,19930091776,NACA-TR-699,1939.0779452935926,0.42313154576070233,end-gas condition aircraft engines,NACA-TR-699
The effects of tip-mounted jet nacelles on the transonic characteristics of low-aspect-ratio wings,"Coe, Charles F.",1952,81,metadc59564,19930087520,NACA-RM-A52J21,1952.0190506099902,0.3392806226549585,aircraft nacelles aerodynamics lift-curve slopes,NACA-RM-A52J21
The effects of target and missile characteristics on theoretical minimum miss distance for a beam-rider guidance system in the presence of noise,"Stewart, Elwood C.",1958,32,metadc63765,19930089891,NACA-RM-A57F26,1958.6030747237558,0.9529217401417526,beam-rider navigation systems missile guidance systems,NACA-RM-A57F26
"Effects of trailing-edge bluntness on the lift, drag, and pitching-moment characteristics of unswept, 45 degree swept, and 45 degree delta wings at Mach numbers of 1.41, 1.62, and 1.96","Goin, Kennith L.",1953,98,metadc59806,19930087830,NACA-RM-L53D13,1953.7118214249015,0.5835375740846098,aircraft wings trailing edges,NACA-RM-L53D13
The effects of sweepback on longitudinal characteristics of a 1/30-scale semispan model of the Bell X-5 airplane as determined from NACA wing-flow tests at transonic speeds,"Kolnick, Joseph J.",1952,48,metadc59388,19930087297,NACA-RM-L52I23,1952.8336264233494,0.2622066935818572,Bell X-5 aerodynamics sweepback angles,NACA-RM-L52I23
The effects of trailing-edge flaps on the subsonic aerodynamic characteristics of an airplane model having a triangular wing of aspect ratio 3,"Tinling, Bruce E.",1955,37,metadc62223,19930089143,NACA-RM-A54L07,1955.5251309985529,0.2656285551489882,aerodynamics aircraft flaps aircraft tails,NACA-RM-A54L07
Experimental investigation of interference effects of lateral-support struts on afterbody pressures at Mach 1.9,"Klann, John L.",1956,13,metadc62198,19930089127,NACA-RM-E56C16,1956.4875822558945,0.1259276837953821,lateral supports body-strut interference aircraft testing,NACA-RM-E56C16
Experimental investigation of laminar-boundary-layer control on an airfoil section equipped with suction slots located at discontinuities in the surface pressure distribution,"Loftin, Laurence K., Jr.",1953,28,metadc64974,19930090587,NACA-RM-L53J14,1953.6891349373964,0.12979734412182964,airfoils suction slots aerodynamics,NACA-RM-L53J14
Experimental investigation of physical and combustion properties of several residual fuel oils and magnesium - fuel-oil slurries in a ram-jet-type combustor,"Cook, Preston N., Jr.",1953,23,metadc64987,19930090598,NACA-RM-E53D30,1953.620102938175,0.5237249687410288,aircraft fuel magnesium slurries aircraft power,NACA-RM-E53D30
Experimental investigation of methods of improving diffuser-exit total-pressure profiles for side-inlet model at Mach number 3.05,"Piercy, Thomas G.",1955,42,metadc61621,19930088879,NACA-RM-E55F24,1955.068261294935,0.47754400737155434,aircraft diffusers aircraft inlets aircraft performance,NACA-RM-E55F24
The use of pure twist for drag reduction on arrow wings with subsonic leading edges,"Grant, Frederick C.",1957,28,metadc56570,19930084842,NACA-TN-4104,1957.333335937475,0.3275944476180218,aircraft wings drag reduction,NACA-TN-4104
Estimation of Incremental Pitching Moments Due to Trailing-Edge Flaps on Swept and Triangular Wings,"James, Harry A.",1955,31,metadc61424,19930088770,NACA-RM-A55D07,1955.101819665676,0.691657525137171,aircraft wings aircraft flaps,NACA-RM-A55D07
Estimation of incremental pitching moments due to trailing-edge flaps on swept and triangular wings,"James, Harry A.",1957,31,metadc56471,19930084783,NACA-TN-4040,1957.351508156561,0.1920218970276356,aircraft flaps aircraft wings pitching moments,NACA-TN-4040
Experimental and theoretical study of the interference at low speed between slender bodies and triangular wings,"Hopkins, Edward J.",1953,40,metadc59537,19930087489,NACA-RM-A53A14,1953.134191964103,0.837934772418221,wing-fuselage combinations aircraft wings aerodynamics,NACA-RM-A53A14
Experimental behavior of pentaborane-air combustion products during expansion in a convergent-divergent nozzle,"Branstetter, J. Robert",1958,69,metadc63939,19930089972,NACA-RM-E57I20,1958.342264653451,0.45208695361021645,aircraft fuel aircraft nozzles,NACA-RM-E57I20
Experimental data for four full-scale conical cooling-air ejectors,"Ciepluch, C. C.",1954,41,metadc60383,19930088192,NACA-RM-E54F02,1954.0595831281396,0.22928054167880085,conical air ejectors aircraft engines,NACA-RM-E54F02
Experimental investigation of flow fields at zero sideslip near swept- and unswept-wing-fuselage combinations at low speed,"Alford, William J., Jr.",1957,79,metadc63018,19930089535,NACA-RM-L56J19,1957.8495046125845,0.7522136559454707,flow fields wing-fuselage combinations aerodynamics,NACA-RM-L56J19
Experimental investigation of boundary-layer suction through slots to obtain extensive laminar boundary layers on a 15-percent-thick airfoil section at high Reynolds numbers,"Loftin, Laurence K., Jr.",1952,39,metadc64977,19930090592,NACA-RM-L52D02,1952.8885192957566,0.09753315275591878,airfoils suction slots aerodynamics,NACA-RM-L52D02
An experimental and theoretical study of the effect of fuel on pitching-translation flutter,"Sewall, John L.",1957,42,metadc56897,19930085017,NACA-TN-4166,1957.083548946047,0.3155184085969166,aircraft wings flutter studies,NACA-TN-4166
Experimental determination of aerodynamic forces normal to the chord due to rotating stall acting on compressor blading,"Johnson, Donald F.",1954,27,metadc64836,19930090524,NACA-RM-E54F14,1954.4830670523188,0.1628404351931727,aircraft compressors blade force variation,NACA-RM-E54F14
Experimental investigation of flow in an annular cascade of turbine nozzle blades of constant discharge angle,"Kofskey, Milton G.",1952,28,metadc59154,19930087010,NACA-RM-E52A09,1952.637773974281,0.7034908743712115,turbine nozzles flow investigations,NACA-RM-E52A09
Experimental investigation of deposition by boron-containing fuels in turbojet combustor,"Kaufman, Warner B.",1957,61,metadc62078,19930089071,NACA-RM-E55L07,1957.8943873483454,0.9981478551165708,boron fuels fuel deposits aircraft fuel,NACA-RM-E55L07
Experimental investigation of the effect of fuel-injection-system design variables on afterburner performance,"Jansen, Emmert T.",1954,40,metadc59963,19930088032,NACA-RM-E53K16,1954.288018046491,0.5589015466860551,engine afterburners fuel system design,NACA-RM-E53K16
Experimental investigation of the effect of yaw on rates of heat transfer to transverse circular cylinders in a 6500-foot-per-second hypersonic air stream,"Cunningham, Bernard E.",1958,45,metadc64300,19930090174,NACA-RM-A58E19,1958.8632860452678,0.2972704131008185,circular cylinders yaw effects,NACA-RM-A58E19
An experimental investigation of the air-flow of a scoop-type normal-shock inlet,"Mossman, Emmet A.",1955,24,metadc61226,19930088644,NACA-RM-A55A13,1955.0041446123444,0.9474578724142245,aircraft inlets pressure recoveries,NACA-RM-A55A13
Experimental investigation of the drag of flat plates and cylinders in the slipstream of a hovering rotor,"McKee, John W.",1958,42,metadc57309,19930085197,NACA-TN-4239,1958.1672300892678,0.10486639174197854,aircraft rotors rotor slipstreams aerodynamics,NACA-TN-4239
Experimental investigation of the effects of plan-form taper on the aerodynamic characteristics of symmetrical unswept wings of varying aspect ratio,"Allen, Edwin C.",1953,53,metadc59781,19930087803,NACA-RM-A53C19,1953.9959161023653,0.6122844407205047,tapered wings aerodynamics aircraft wings,NACA-RM-A53C19
Experimental investigation of the drag due to wedges along the trailing edge of a swept wing,"Gambucci, Bruno J.",1958,15,metadc64309,19930090179,NACA-RM-A58D15,1958.2774666078687,0.30426996393422145,aircraft drag aerodynamics wedges,NACA-RM-A58D15
Aerodynamic characteristics at subsonic and transonic speeds of a 42.7 degree sweptback wing model having an aileron with finite trailing-edge thickness,"Turner, Thomas R.",1949,24,metadc57819,19930085485,NACA-RM-L8K02,1949.6214621417294,0.9087526403291827,aerodynamics sweptback wings ailerons,NACA-RM-L8K02
